neighborhood_id,neighborhood,latitude,longitude
3159,78704,30.24534,-97.75935
3160,78704,30.25605,-97.77116
3161,78756,30.32173,-97.74272
3162,78746,30.25502,-97.79888
3163,78759,30.38242,-97.76506
3164,78731,30.31208,-97.75593
3165,78757,30.36359,-97.73643
3166,78704,30.22919,-97.76248
3167,78704,30.2344,-97.76184
3168,78704,30.23841,-97.74964
3169,78751,30.31811,-97.72895
3170,78745,30.22254,-97.79557
3171,78756,30.32945,-97.73158
3172,78728,30.43208,-97.67929
3173,78704,30.24156,-97.77362
3174,78739,30.14754,-97.85672
3175,78729,30.4433,-97.76591
3176,78729,30.44467,-97.76537
3177,78754,30.35014,-97.61173
3178,78737,30.22056,-97.94713
3179,78737,30.22088,-97.89395
3180,78741,30.21973,-97.74582
3181,78751,30.31844,-97.73097
3182,78745,30.19924,-97.77761
3183,78701,30.26506,-97.74196
3184,78703,30.3002,-97.78104
3185,78703,30.29887,-97.78054
3186,78704,30.25868,-97.75609
3187,78702,30.27491,-97.72277
3188,78722,30.28797,-97.71006
3189,78747,30.14853,-97.73919
3190,78756,30.31975,-97.73095
3191,78752,30.342,-97.70974
3192,78751,30.31181,-97.71024
3193,78703,30.28058,-97.76056
3194,78751,30.3189,-97.72913
3195,78758,30.3858,-97.68989
3196,78704,30.25274,-97.76985
3197,78732,30.37851,-97.89027
3198,78701,30.25813,-97.73995
3199,78736,30.23319,-97.89368
3200,78733,30.33258,-97.87807
3201,78751,30.32036,-97.72859
3202,78748,30.14489,-97.80728
3203,78741,30.23531532,-97.69239807
3204,78704,30.24814,-97.74902
3205,78741,30.22416,-97.69675
3206,78704,30.24108,-97.77352
3207,78738,30.32731,-97.95721
3208,78739,30.18618,-97.91948
3209,78704,30.25661,-97.77057
3210,78737,30.23488,-98.01874
3211,78702,30.2706,-97.70106
3212,78745,30.22988,-97.7943
3213,78727,30.41665,-97.73714
3214,78744,30.20001,-97.69515
3215,78701,30.2647,-97.74252
3216,78733,30.31698,-97.84372
3217,78704,30.23919,-97.75745
3218,78702,30.26505,-97.69736
3219,78704,30.23472,-97.76697
3220,78704,30.2339,-97.77169
3221,78759,30.41043,-97.74005
3222,78701,30.2799,-97.73944
3223,78705,30.29772,-97.73646
3224,78703,30.2864,-97.76514
3225,78729,30.44364,-97.74735
3226,78744,30.15991,-97.7812
3227,78741,30.24278,-97.72184
3228,78705,30.30142,-97.74084
3229,78757,30.34307,-97.72203
3230,78705,30.28827,-97.7474
3231,78741,30.23018,-97.69361
3232,78721,30.25645,-97.68524
3233,78751,30.32042,-97.72936
3234,78751,30.31815,-97.73029
3235,78751,30.32027,-97.7295
3236,78751,30.31855,-97.72938
3237,78704,30.23758,-97.77771
3238,78727,30.43305,-97.74554
3239,78748,30.18583,-97.82696
3240,78704,30.24374,-97.746
3241,78741,30.23157,-97.73396
3242,78702,30.2645,-97.71692
3243,78747,30.14246,-97.76437
3244,78731,30.35868,-97.78536
3245,78704,30.24329,-97.77576
3246,78745,30.19236,-97.83563
3247,78756,30.32948,-97.74163
3248,78704,30.24238,-97.74926
3249,78704,30.25676,-97.76248
3250,78702,30.25403,-97.7283
3251,78741,30.23054,-97.69271
3252,78744,30.16188,-97.7802
3253,78705,30.28872,-97.75029
3254,78704,30.25438,-97.7723
3255,78719,30.15989,-97.69258
3256,78717,30.49466,-97.7966
3257,78721,30.25639,-97.68527
3258,78705,30.29431,-97.74144
3259,78704,30.24546,-97.77494
3260,78724,30.28089,-97.62264
3261,78721,30.25469,-97.68665
3262,78746,30.28384,-97.82911
3263,78756,30.32283,-97.73989
3264,78721,30.25662,-97.6854
3265,78721,30.25648,-97.68495
3266,78751,30.3017,-97.721
3267,78702,30.27037,-97.72817
3268,78738,30.35153,-97.99642
3269,78737,30.19188,-97.94744
3270,78747,30.15053,-97.74467
3271,78721,30.26912,-97.68571
3272,78731,30.32803,-97.75425
3273,78701,30.27831,-97.74114
3274,78748,30.18314,-97.83124
3275,78705,30.29664,-97.73512
3276,78721,30.27283,-97.68215
3277,78721,30.27235,-97.68194
3278,78748,30.18104,-97.83854
3279,78721,30.26956,-97.6849
3280,78741,30.24133,-97.69301
3281,78702,30.25279,-97.72596
3282,78704,30.24868,-97.77387
3283,78704,30.25841,-97.75448
3284,78722,30.2828,-97.70809
3285,78757,30.34448,-97.71467
3286,78705,30.30093,-97.74262
3287,78702,30.2536,-97.72371
3288,78701,30.27257,-97.74683
3289,78702,30.27946,-97.71025
3290,78727,30.42943,-97.69563
3291,78741,30.23311,-97.73393
3292,78745,30.21513,-97.77501
3293,78745,30.20557,-97.79064
3294,78745,30.20267,-97.80411
3295,78701,30.26413,-97.74536
3296,78745,30.21115,-97.77285
3297,78741,30.23945,-97.73627
3298,78702,30.2704,-97.72214
3299,78703,30.27178,-97.75481
3300,78746,30.27166,-97.80868
3301,78749,30.22821,-97.8458
3302,78705,30.2884,-97.72827
3303,78747,30.15216,-97.74458
3304,78752,30.32883,-97.69305
3305,78734,30.39535,-97.9189
3306,78734,30.39487,-97.91901
3307,78701,30.28064,-97.74458
3308,78703,30.2747,-97.75466
3309,78734,30.36869,-97.99986
3310,78737,30.21639,-97.89719
3311,78702,30.26882,-97.71856
3312,78702,30.26368,-97.71427
3313,78741,30.23477,-97.71103
3314,78741,30.21606,-97.7004
3315,78702,30.25207,-97.72548
3316,78745,30.21713,-97.81658
3317,78745,30.20885,-97.77534
3318,78702,30.27321,-97.71831
3319,78704,30.23879,-97.74623
3320,78734,30.38723,-97.91882
3321,78701,30.26089,-97.73838
3322,78701,30.2726,-97.74785
3323,78702,30.25315,-97.73119
3324,78745,30.19978,-97.76861
3325,78702,30.27047,-97.71836
3326,78704,30.23831,-97.7497
3327,78701,30.270069,-97.741013
3328,78744,30.19399,-97.75017
3329,78703,30.29134,-97.77263
3330,78702,30.27158,-97.71957
3331,78704,30.26413,-97.76285
3332,78704,30.24282,-97.77249
3333,78745,30.19639,-97.7781
3334,78701,30.27071,-97.747
3335,78702,30.27563,-97.72283
3336,78701,30.27114,-97.74654
3337,78704,30.24502,-97.74219
3338,78722,30.28526,-97.70641
3339,78751,30.31864,-97.72235
3340,78701,30.28075,-97.74049
3341,78734,30.41483,-97.92974
3342,78759,30.36488,-97.74563
3343,78731,30.36372,-97.75914
3344,78704,30.24116,-97.75176
3345,78756,30.32308,-97.73303
3346,78745,30.2089,-97.81368
3347,78757,30.35099,-97.73902
3348,78723,30.30271,-97.68253
3349,78702,30.25802,-97.72313
3350,78702,30.25651,-97.71552
3351,78737,30.22657897,-97.90392593
3352,78741,30.23969,-97.72325
3353,78745,30.20106,-97.80505
3354,78701,30.26131,-97.73841
3355,78744,30.19974,-97.73654
3356,78704,30.23914,-97.75203
3357,78723,30.29961,-97.70912
3358,78722,30.2897,-97.72059
3359,78731,30.34484,-97.7563
3360,78703,30.27468,-97.75957
3361,78704,30.25434,-97.77141
3362,78702,30.25603,-97.7328
3363,78758,30.35703,-97.70942
3364,78741,30.22015,-97.73614
3365,78701,30.27162,-97.7474
3366,78701,30.25751,-97.74007
3367,78741,30.22941,-97.73666
3368,78722,30.29164,-97.71571
3369,78727,30.43443,-97.69389
3370,78748,30.15973,-97.82787
3371,78704,30.22598,-97.76119
3372,78705,30.28902,-97.74432
3373,78702,30.27599,-97.71519
3374,78704,30.23894,-97.7593
3375,78702,30.26826,-97.73189
3376,78702,30.2606,-97.73258
3377,78704,30.22405,-97.75569
3378,78752,30.33777,-97.70543
3379,78745,30.20961,-97.78305
3380,78704,30.23469,-97.75786
3381,78751,30.29483,-97.7203
3382,78702,30.27603,-97.71452
3383,78739,30.19153,-97.88969
3384,78701,30.26496,-97.74298
3385,78703,30.28691,-97.77241
3386,78702,30.27438,-97.71594
3387,78751,30.31841,-97.73091
3388,78704,30.24481,-97.75144
3389,78721,30.27649,-97.67784
3390,78702,30.25648,-97.70715
3391,78722,30.28655,-97.72106
3392,78704,30.23985,-97.76376
3393,78705,30.29589,-97.73182
3394,78701,30.26684,-97.74595
3395,78741,30.24266,-97.7204
3396,78722,30.29372,-97.7182
3397,78703,30.28446,-97.75631
3398,78705,30.30234,-97.74044
3399,78701,30.26809,-97.74971
3400,78704,30.22881,-97.74679
3401,78704,30.25355,-97.75681
3402,78704,30.24782,-97.75083
3403,78722,30.28858,-97.71418
3404,78723,30.31418,-97.6938
3405,78703,30.2822,-97.75824
3406,78728,30.4468,-97.6697
3407,78702,30.26938,-97.7163
3408,78705,30.28778,-97.74773
3409,78751,30.31317,-97.72351
3410,78721,30.25624,-97.68715
3411,78748,30.18434,-97.82754
3412,78703,30.27542,-97.75413
3413,78723,30.31748,-97.69488
3414,78705,30.293,-97.72422
3415,78702,30.27344,-97.71822
3416,78701,30.27212,-97.74793
3417,78736,30.24467,-97.91325
3418,78702,30.25642,-97.70033
3419,78701,30.27227,-97.74642
3420,78701,30.27108,-97.7461
3421,78721,30.25681,-97.68679
3422,78721,30.25492,-97.68716
3423,78703,30.30313,-97.7531
3424,78701,30.27471,-97.75097
3425,78702,30.27898,-97.70765
3426,78723,30.2946,-97.69634
3427,78702,30.27749,-97.7137
3428,78701,30.27093,-97.74803
3429,78701,30.2707,-97.7476
3430,78705,30.29151,-97.74447
3431,78703,30.27663,-97.75625
3432,78702,30.26249,-97.72132
3433,78701,30.27053,-97.74595
3434,78734,30.41816,-97.93693
3435,78702,30.27249,-97.71821
3436,78701,30.27237,-97.74796
3437,78723,30.29473,-97.68294
3438,78751,30.30531902,-97.72578111
3439,78723,30.31049,-97.68751
3440,78723,30.29215748,-97.70190949
3441,78704,30.25095,-97.75773
3442,78702,30.26589,-97.73044
3443,78704,30.22471,-97.75705
3444,78751,30.30921,-97.72857
3445,78702,30.25593,-97.73274
3446,78752,30.34215,-97.70861
3447,78702,30.25247,-97.72755
3448,78702,30.25392,-97.72831
3449,78736,30.28504,-97.91694
3450,78724,30.30653,-97.63059
3451,78721,30.28297,-97.68577
3452,78704,30.23313,-97.78102
3453,78758,30.39685,-97.7215
3454,78741,30.23182,-97.71303
3455,78724,30.28349,-97.64477
3456,78704,30.25448,-97.75413
3457,78705,30.30022,-97.73875
3458,78746,30.30643,-97.79678
3459,78717,30.48528,-97.77172
3460,78758,30.38318,-97.69757
3461,78754,30.36078,-97.64393
3462,78754,30.36099,-97.64348
3463,78741,30.23733,-97.69497
3464,78703,30.27443,-97.76134
3465,78703,30.26816,-97.75382
3466,78702,30.25552,-97.71469
3467,78749,30.22945,-97.83489
3468,78704,30.23287,-97.78073
3469,78741,30.23313,-97.71112
3470,78752,30.33111,-97.71678
3471,78741,30.2252,-97.68943
3472,78704,30.25664,-97.77787
3473,78739,30.20794,-97.88905
3474,78721,30.27837,-97.69032
3475,78702,30.25651,-97.70655
3476,78722,30.28318,-97.71767
3477,78704,30.25315,-97.74712
3478,78704,30.23949,-97.74209
3479,78723,30.31647,-97.69374
3480,78723,30.29199,-97.69453
3481,78723,30.30157,-97.68897
3482,78759,30.40385,-97.74301
3483,78704,30.24245,-97.75653
3484,78733,30.3381,-97.8827
3485,78724,30.28357,-97.6451
3486,78723,30.28876,-97.70638
3487,78741,30.23295,-97.73365
3488,78757,30.34526,-97.73595
3489,78741,30.22244,-97.73646
3490,78721,30.27196,-97.68144
3491,78702,30.26348,-97.71068
3492,78704,30.25332,-97.74709
3493,78702,30.26976,-97.69893
3494,78704,30.23604,-97.76024
3495,78721,30.25522,-97.68709
3496,78721,30.25638,-97.68701
3497,78721,30.25672,-97.68689
3498,78702,30.27603,-97.71742
3499,78723,30.31481,-97.68106
3500,78705,30.29071,-97.74659
3501,78741,30.2344,-97.72931
3502,78702,30.26851,-97.73155
3503,78705,30.29842,-97.73456
3504,78722,30.28364,-97.71561
3505,78745,30.20852,-97.8159
3506,78702,30.27833,-97.70569
3507,78704,30.25181,-97.77131
3508,78747,30.15738,-97.74861
3509,78704,30.24011,-97.73844
3510,78728,30.45232,-97.68809
3511,78704,30.23882484,-97.74190521
3512,78704,30.25751,-97.7553
3513,78705,30.29817,-97.74128
3514,78752,30.33246,-97.71101
3515,78702,30.26515,-97.73146
3516,78731,30.31041,-97.74986
3517,78704,30.23319,-97.76918
3518,78703,30.28888,-97.77104
3519,78702,30.27903,-97.70552
3520,78745,30.21904,-97.77574
3521,78724,30.29262,-97.64138
3522,78703,30.29316,-97.77225
3523,78752,30.32383,-97.68183
3524,78741,30.23695,-97.71352
3525,78704,30.24554,-97.75691
3526,78758,30.3791,-97.69156
3527,78727,30.42603,-97.70944
3528,78745,30.20351,-97.7934
3529,78704,30.23107,-97.7778
3530,78723,30.31391,-97.69302
3531,78704,30.25994,-97.76175
3532,78702,30.2591,-97.71801
3533,78751,30.30747,-97.7162
3534,78701,30.26787,-97.75115
3535,78721,30.28144,-97.69718
3536,78702,30.25285,-97.72649
3537,78702,30.27763748,-97.71195221
3538,78738,30.32638,-97.95454
3539,78702,30.26747,-97.71894
3540,78741,30.22751,-97.73668
3541,78741,30.21849,-97.69906
3542,78723,30.28821,-97.67351
3543,78704,30.24872,-97.74654
3544,78702,30.27977,-97.71999
3545,78702,30.27449,-97.7155
3546,78704,30.23323,-97.78081
3547,78702,30.26218,-97.71906
3548,78753,30.39196,-97.64668
3549,78704,30.24757,-97.74794
3550,78745,30.20112333,-97.79079317
3551,78705,30.29121,-97.7471
3552,78746,30.27175,-97.78053
3553,78705,30.29338,-97.74518
3554,78759,30.38891,-97.73787
3555,78732,30.41402,-97.88816
3556,78704,30.23568,-97.77432
3557,78722,30.29033,-97.72096
3558,78756,30.32058,-97.73761
3559,78723,30.32054,-97.70516
3560,78744,30.1633,-97.78474
3561,78702,30.27494,-97.70402
3562,78705,30.28508,-97.74897
3563,78722,30.28192,-97.71665
3564,78703,30.27941,-97.7594
3565,78704,30.22369,-97.76179
3566,78704,30.25959,-97.77435
3567,78741,30.23778,-97.72745
3568,78756,30.32584,-97.73866
3569,78704,30.2549,-97.76248
3570,78722,30.29283,-97.71945
3571,78704,30.23874,-97.75757
3572,78759,30.4099,-97.72116
3573,78705,30.28941,-97.7493
3574,78704,30.23545,-97.74777
3575,78744,30.19923,-97.7298
3576,78723,30.31252,-97.66955
3577,78702,30.25866,-97.71852
3578,78744,30.15932,-97.75232
3579,78705,30.28569,-97.748
3580,78703,30.30154,-97.76074
3581,78733,30.33986,-97.8817
3582,78702,30.27588,-97.72212
3583,78758,30.37026,-97.70152
3584,78702,30.27268,-97.71877
3585,78702,30.27884,-97.70698
3586,78741,30.21882,-97.73335
3587,78732,30.35399,-97.90416
3588,78746,30.31054,-97.79798
3589,78701,30.2722,-97.74738
3590,78756,30.32894,-97.7332
3591,78725,30.25879263,-97.67083634
3592,78758,30.37184,-97.70133
3593,78722,30.28795,-97.70811
3594,78703,30.28713608,-97.76199341
3595,78751,30.31133,-97.73101
3596,78704,30.26238,-97.77562
3597,78741,30.2302,-97.72488
3598,78703,30.2757,-97.7524
3599,78722,30.30141,-97.71031
3600,78741,30.24088,-97.72031
3601,78701,30.27231,-97.74857
3602,78745,30.20359,-97.80438
3603,78704,30.24005,-97.78713
3604,78721,30.27264,-97.68411
3605,78702,30.27022,-97.7261
3606,78702,30.2742,-97.72969
3607,78705,30.303,-97.74003
3608,78751,30.29871,-97.72817
3609,78736,30.23193,-97.88855
3610,78704,30.24928,-97.74919
3611,78756,30.32461,-97.7333
3612,78702,30.25382,-97.72297
3613,78756,30.31256,-97.74696
3614,78741,30.22785,-97.69748
3615,78741,30.22179,-97.72644
3616,78705,30.28651,-97.74525
3617,78724,30.28948,-97.64474
3618,78721,30.27376,-97.68343
3619,78702,30.27168,-97.72077
3620,78704,30.23263,-97.7679
3621,78704,30.23061,-97.78055
3622,78704,30.23195,-97.77808
3623,78721,30.28082,-97.69017
3624,78751,30.30154,-97.71578
3625,78727,30.42519,-97.69091
3626,78702,30.2687,-97.72442
3627,78717,30.48055,-97.79069
3628,78744,30.17879,-97.7508
3629,78704,30.22424,-97.75672
3630,78757,30.34975,-97.74611
3631,78737,30.20868,-97.95596
3632,78754,30.34643,-97.62044
3633,78702,30.26054,-97.73231
3634,78737,30.21101,-97.89908
3635,78746,30.29596,-97.84351
3636,78701,30.2566,-97.73799
3637,78754,30.33832,-97.65402
3638,78744,30.17847,-97.77742
3639,78702,30.2706,-97.722
3640,78745,30.21767,-97.77721
3641,78722,30.28942,-97.71303
3642,78727,30.43068,-97.69644
3643,78705,30.30049,-97.73359
3644,78741,30.23587,-97.71302
3645,78751,30.30371,-97.73604
3646,78704,30.24888,-97.78427
3647,78704,30.252,-97.74751
3648,78703,30.27431,-97.75304
3649,78741,30.22068,-97.72603
3650,78741,30.23696,-97.71781
3651,78745,30.19183,-97.77605
3652,78751,30.32151,-97.72506
3653,78741,30.23041,-97.73297
3654,78702,30.27603,-97.71646
3655,78746,30.25816,-97.78645
3656,78704,30.25068,-97.74803
3657,78757,30.35296,-97.73915
3658,78756,30.31372,-97.74524
3659,78722,30.28383,-97.71829
3660,78704,30.24772,-97.75328
3661,78759,30.3808,-97.74312
3662,78701,30.2594,-97.73701
3663,78705,30.28354,-97.74693
3664,78754,30.33477,-97.6488
3665,78705,30.29163,-97.73527
3666,78734,30.38219,-97.95649
3667,78751,30.31378,-97.71923
3668,78748,30.15525,-97.82831
3669,78704,30.23435,-97.76802
3670,78703,30.27416,-97.75997
3671,78758,30.40308,-97.69732
3672,78758,30.37274,-97.7109
3673,78758,30.38949,-97.7023
3674,78756,30.32119,-97.74397
3675,78705,30.29795,-97.74098
3676,78702,30.27812,-97.72256
3677,78721,30.27295,-97.68234
3678,78741,30.22028,-97.7238
3679,78723,30.29465,-97.68525
3680,78734,30.37861,-97.93691
3681,78702,30.26887,-97.6994
3682,78748,30.14559,-97.80445
3683,78744,30.17333,-97.75836
3684,78721,30.2788,-97.69205
3685,78752,30.32539,-97.72066
3686,78731,30.36467,-97.76066
3687,78717,30.4781,-97.76919
3688,78751,30.30414,-97.73554
3689,78745,30.22359,-97.77802
3690,78751,30.31124,-97.73085
3691,78745,30.22573,-97.77815
3692,78752,30.34025,-97.71466
3693,78701,30.27118,-97.74668
3694,78722,30.28635,-97.71272
3695,78757,30.3365,-97.72293
3696,78722,30.28507,-97.71687
3697,78704,30.2516,-97.76993
3698,78704,30.23784,-97.78853
3699,78702,30.25635,-97.70003
3700,78702,30.26613,-97.71455
3701,78705,30.28367,-97.74213
3702,78705,30.30138,-97.73702
3703,78746,30.28347,-97.84686
3704,78757,30.35058,-97.74313
3705,78734,30.41754,-97.93627
3706,78758,30.36012,-97.71488
3707,78734,30.38069,-97.95857
3708,78734,30.38069,-97.95857
3709,78730,30.33631,-97.82017
3710,78752,30.324,-97.70496
3711,78702,30.25238,-97.71649
3712,78723,30.29731,-97.69961
3713,78741,30.24464,-97.73124
3714,78747,30.15901,-97.73817
3715,78734,30.35938,-97.98518
3716,78702,30.27131,-97.71997
3717,78735,30.25037,-97.84234
3718,78702,30.26156,-97.73083
3719,78703,30.29463,-97.77966
3720,78749,30.22831,-97.84689
3721,78749,30.22831,-97.84579
3722,78741,30.22791,-97.69389
3723,78748,30.17267,-97.82851
3724,78701,30.2713,-97.74634
3725,78758,30.39082,-97.70226
3726,78751,30.30031,-97.73074
3727,78757,30.36058,-97.73248
3728,78721,30.25542,-97.68725
3729,78721,30.25658,-97.68544
3730,78732,30.32867,-97.91946
3731,78703,30.28503,-97.76151
3732,78702,30.27264085,-97.72273164
3733,78751,30.32025,-97.72488
3734,78753,30.3747,-97.66619
3735,78731,30.35278,-97.76336
3736,78735,30.25558839,-97.83118054
3737,78729,30.46195,-97.78389
3738,78746,30.32615,-97.78041
3739,78702,30.26168,-97.69491
3740,78746,30.30857,-97.78086
3741,78746,30.34333,-97.78908
3742,78758,30.35742,-97.71028
3743,78701,30.27264,-97.74678
3744,78741,30.22733,-97.73228
3745,78704,30.23999,-97.74753
3746,78723,30.2905,-97.68723
3747,78704,30.26089,-97.74702
3748,78751,30.31612,-97.71886
3749,78724,30.30845,-97.65415
3750,78724,30.27892,-97.62945
3751,78704,30.23966,-97.78835
3752,78704,30.24488,-97.76343
3753,78723,30.29006,-97.6693
3754,78728,30.46776,-97.68731
3755,78741,30.22285,-97.69323
3756,78729,30.45366,-97.78325
3757,78757,30.34388,-97.72097
3758,78754,30.36461,-97.6414
3759,78702,30.26189,-97.73237
3760,78759,30.41158,-97.72424
3761,78753,30.36099,-97.67791
3762,78759,30.37644,-97.76026
3763,78729,30.464,-97.78505
3764,78745,30.18826103,-97.79896545
3765,78701,30.27158,-97.74741
3766,78701,30.27158,-97.74741
3767,78737,30.14328,-97.95881
3768,78745,30.21068,-97.76596
3769,78725,30.23927,-97.58096
3770,78751,30.31626,-97.7174
3771,78701,30.27735,-97.74888
3772,78704,30.25006,-97.74209
3773,78737,30.15557,-97.96449
3774,78702,30.26135,-97.72693
3775,78704,30.24925,-97.76947
3776,78702,30.27048,-97.72298
3777,78741,30.24011,-97.73105
3778,78737,30.22088,-97.89776
3779,78744,30.20079,-97.70063
3780,78702,30.28166,-97.70793
3781,78704,30.24864,-97.74824
3782,78749,30.22618,-97.82777
3783,78704,30.24864,-97.74824
3784,78751,30.30735,-97.72027
3785,78724,30.28213,-97.62312
3786,78751,30.31007,-97.7312
3787,78741,30.24596,-97.73436
3788,78734,30.37569,-97.93541
3789,78702,30.26467,-97.71814
3790,78702,30.26466,-97.7328
3791,78704,30.24977,-97.75543
3792,78732,30.3436,-97.91991
3793,78721,30.2564,-97.68501
